[82	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	5.383718182881143] 
[83	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	5.654033387549969] 
[84	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	8.052160192284212] 
[85	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	9.739274749321844] 
[86	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	9.790653465637924] 
[87	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	8.939271257477085] 
[88	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	8.280167251624778] 
[89	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	9.455444922373106] 
[90	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	8.967529946378075] 
[91	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	9.199840979153711] 
[92	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	9.735302716559355] 
[93	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	9.346150908922496] 
[94	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	7.940900742288647] 
[95	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	5.430149564633647] 
[96	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	8.026713260074981] 
[97	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	8.369951451305388] 
[98	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	7.871774235987642] 
[99	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	6.912728095755558] 
[AVERAGE	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	8.272014732751876] 
