[41	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	9.169711156212447] 
[42	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	6.804054820053187] 
[43	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	5.497281521725002] 
[44	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	8.024413736321495] 
[45	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	4.568046814554592] 
[46	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	8.165119128231929] 
[47	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	7.579471736759384] 
[48	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	9.413494573381385] 
[49	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	5.390576664532931] 
[50	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	8.917518627318282] 
[51	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	8.612947608517487] 
[52	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	9.157624374672867] 
[53	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	8.967683839360433] 
[54	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	8.373411557274899] 
[55	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	3.1310140173600494] 
[56	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	7.752831542985959] 
[57	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	6.91268415010112] 
[58	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	9.348708546019443] 
[59	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	7.798638662935101] 
[60	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	7.674230577691131] 
[61	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	7.762719070870449] 
[62	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	7.084595650567234] 
[63	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	8.525999364702287] 
[64	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	9.25036271988817] 
[65	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	8.167599339022537] 
[66	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	5.637607884384128] 
[67	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	7.994272321097391] 
[68	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	7.909505961921491] 
[69	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	4.307200253202567] 
[70	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	8.674124291236783] 
[71	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	5.587445638270253] 
[72	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	9.714064276790783] 
[73	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	7.554781827288401] 
[74	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	8.375454456404919] 
[75	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	9.66024763488678] 
[76	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	7.340266884455271] 
[77	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	9.50173325311307] 
[78	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	8.32702660526558] 
[79	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	8.98644490546642] 
[80	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	4.749025142181736] 
[81	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	8.831521505178415] 
[82	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	5.7670691740229865] 
[83	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	9.012418118591933] 
[84	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	5.1217468290355015] 
[85	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	8.998093218940618] 
[86	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	9.6030092159113] 
[87	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	8.29780500552376] 
[88	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	7.9482689382660245] 
[89	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	9.740294384082443] 
[90	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	4.9093670781320355] 
[91	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	9.116162641911188] 
[92	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	8.393854217290459] 
[93	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	5.021851781501057] 
[94	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	7.770237582103201] 
[95	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	9.527316296815144] 
[96	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	7.947795229269698] 
[97	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	8.916163632720647] 
[98	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	6.258161163235796] 
[99	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	8.663575716536942] 
[AVERAGE	[12, 13, 1.9511791787358277, 99, 39, 34, 1.8248560317273481]	7.656624905405445]
[Parameter names ["elitist_size", "proletarian_size", "cluster_distance_thresh", "offspring_size", "parent_tournament_size", "survivor_tournament_size", "non_uniform_mutation_step_size"]]
